Waktu ,SKU,Nama Barang,Jumlah Keluar,Harga Jual,Total,Catatan
12/04/17 12:55 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171204-778945
12/04/17 12:44 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171204-369151
12/04/17 12:37 AM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20171204-267069
12/03/17 05:34 PM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-459438
12/03/17 05:34 PM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-459438
12/03/17 04:14 PM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-964016
12/03/17 03:01 PM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp120,000","Rp120,000",Pesanan ID-20171203-874066
12/03/17 03:01 PM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171203-874066
12/03/17 01:42 PM,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-549384
12/03/17 11:07 AM,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",4,"Rp120,000","Rp480,000",Pesanan ID-20171203-772169
12/03/17 11:07 AM,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,"Rp110,000","Rp110,000",Pesanan ID-20171203-772169
12/03/17 11:07 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-772169
12/03/17 11:03 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171203-167520
12/03/17 10:45 AM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-359283
12/03/17 10:02 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-094769
12/03/17 10:02 AM,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,"Rp120,000","Rp120,000",Pesanan ID-20171203-094769
12/03/17 09:33 AM,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-552323
12/03/17 09:33 AM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-552323
12/03/17 09:06 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171203-201667
12/03/17 07:15 AM,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-579132
12/03/17 06:59 AM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-332603
12/03/17 06:29 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-710637
12/03/17 06:19 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-613931
12/03/17 06:14 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-043184
12/03/17 05:03 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-806765
12/03/17 05:03 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-806765
12/03/17 04:50 AM,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-233445
12/03/17 04:21 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-587749
12/03/17 02:56 AM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171203-755382
12/03/17 02:56 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171203-755382
12/03/17 02:56 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171203-178581
12/03/17 02:55 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-241034
12/03/17 02:53 AM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-756596
12/03/17 02:53 AM,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171203-756596
12/03/17 01:40 AM,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-222155
12/03/17 01:25 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171203-676497
12/03/17 12:46 AM,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171203-697782
12/03/17 12:27 AM,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-250318
12/02/17 07:29 PM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp130,000","Rp130,000",Pesanan ID-20171202-887491
12/02/17 05:44 PM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-683924
12/02/17 05:19 PM,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-686021
12/02/17 05:19 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171202-686021
12/02/17 02:03 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171202-733760
12/02/17 12:21 PM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp110,000","Rp110,000",Pesanan ID-20171202-510065
12/02/17 12:21 PM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171202-028916
12/02/17 12:15 PM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171202-843011
12/02/17 12:15 PM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-843011
12/02/17 11:53 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171202-375886
12/02/17 11:31 AM,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-647419
12/02/17 10:55 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171202-524754
12/02/17 10:55 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-524754
12/02/17 10:45 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-824279
12/02/17 09:40 AM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-114854
12/02/17 08:44 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171202-742962
12/02/17 07:02 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp115,000","Rp115,000",Pesanan ID-20171202-079678
12/02/17 07:02 AM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-079678
12/02/17 05:24 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171202-231538
12/02/17 05:24 AM,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,"Rp120,000","Rp120,000",Pesanan ID-20171202-231538
12/02/17 05:19 AM,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-330556
12/02/17 05:19 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171202-330556
12/02/17 05:14 AM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,Rp0,Rp0,Barang Rusak
12/02/17 04:24 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-840569
12/02/17 04:24 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-840569
12/02/17 03:08 AM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171202-772221
12/02/17 01:53 AM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-104196
12/02/17 01:53 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20171202-104196
12/02/17 01:49 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171202-814840
12/02/17 12:34 AM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171202-750464
12/02/17 12:34 AM,SSI-D01220349-LL-YEL,"Devibav Plain Trump Blouse (L,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171202-750464
12/02/17 12:23 AM,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171202-893046
12/01/17 11:30 PM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-829539
12/01/17 10:56 PM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp110,000","Rp110,000",Pesanan ID-20171201-991895
12/01/17 10:20 PM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-261812
12/01/17 05:55 PM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171201-001694
12/01/17 05:55 PM,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-001694
12/01/17 01:24 PM,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-558702
12/01/17 01:24 PM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-558702
12/01/17 12:16 PM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-666983
12/01/17 12:16 PM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171201-666983
12/01/17 11:45 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp115,000","Rp115,000",Pesanan ID-20171201-293233
12/01/17 11:01 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-299955
12/01/17 10:47 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171201-036290
12/01/17 10:23 AM,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20171201-078122
12/01/17 09:30 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-763429
12/01/17 09:30 AM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-514768
12/01/17 08:53 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-349714
12/01/17 08:53 AM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-349714
12/01/17 08:44 AM,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171201-446820
12/01/17 08:25 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-295773
12/01/17 08:14 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-007303
12/01/17 07:22 AM,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-370172
12/01/17 07:22 AM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171201-370172
12/01/17 06:56 AM,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-040391
12/01/17 06:38 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171201-997792
12/01/17 05:20 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-188875
12/01/17 05:20 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-188875
12/01/17 04:41 AM,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-033674
12/01/17 03:18 AM,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-007229
12/01/17 03:18 AM,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-007229
12/01/17 03:04 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171201-009890
12/01/17 02:17 AM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-081971
12/01/17 02:00 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171201-427584
12/01/17 01:18 AM,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171130-531154
11/30/17 11:53 PM,SSI-D00791077-MM-BWH,"Zalekia Plain Casual Blouse (M,Broken White)",1,"Rp125,000","Rp125,000",Pesanan ID-20171130-779752
11/30/17 11:52 PM,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-504047
11/30/17 11:46 PM,SSI-D01037812-X3-BLA,"Dellaya Plain Loose Big Blouse (XXXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-840449
11/30/17 11:46 PM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-840449
11/30/17 10:42 PM,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp125,000","Rp125,000",Pesanan ID-20171130-411460
11/30/17 10:37 PM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-570206
11/30/17 09:51 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-529271
11/30/17 01:54 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171130-992188
11/30/17 01:54 PM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171130-992188
11/30/17 12:11 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-400614
11/30/17 11:27 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-250047
11/30/17 11:21 AM,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-840343
11/30/17 11:09 AM,SSI-D01220338-XX-SAL,"Devibav Plain Trump Blouse (XXL,Salem)",1,"Rp125,000","Rp125,000",Pesanan ID-20171130-348910
11/30/17 09:58 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-314615
11/30/17 09:40 AM,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-869168
11/30/17 09:29 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-542127
11/30/17 09:25 AM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-941823
11/30/17 09:25 AM,SSI-D01466064-X3-BLA,"Salyara Plain Casual Big Blouse (XXXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171130-941823
11/30/17 09:19 AM,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp130,000","Rp130,000",Pesanan ID-20171130-919475
11/30/17 08:55 AM,SSI-D01037822-XX-BLA,"Dellaya Plain Loose Big Blouse (XXL,Black)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-518134
11/30/17 06:59 AM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-381908
11/30/17 06:59 AM,SSI-D01220355-XX-YEL,"Devibav Plain Trump Blouse (XXL,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-381908
11/30/17 06:20 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp125,000","Rp125,000",Pesanan ID-20171130-257796
11/30/17 06:20 AM,SSI-D01322234-LL-WHI,"Thafqya Plain Raglan Blouse (L,White)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-257796
11/30/17 05:36 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-120539
11/30/17 05:36 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171130-120539
11/30/17 05:00 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171130-206685
11/30/17 03:54 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171130-956592
11/30/17 03:54 AM,SSI-D01220334-XL-YEL,"Devibav Plain Trump Blouse (XL,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171130-956592
11/30/17 03:54 AM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp130,000","Rp130,000",Pesanan ID-20171130-918583
11/30/17 03:11 AM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-844214
11/30/17 03:11 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-844214
11/30/17 03:07 AM,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171130-330078
11/30/17 01:57 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171130-834077
11/30/17 12:56 AM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp110,000","Rp110,000",Pesanan ID-20171130-269626
11/30/17 12:20 AM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-489167
11/29/17 11:03 PM,SSI-D01326205-MM-NAV,"Siunfhi Ethnic Trump Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-528724
11/29/17 10:01 PM,SSI-D01326201-XL-KHA,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",1,"Rp125,000","Rp125,000",Pesanan ID-20171129-899978
11/29/17 10:01 PM,SSI-D01401050-MM-RED,"Zeomila Zipper Casual Blouse (M,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-899978
11/29/17 02:40 PM,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,"Rp130,000","Rp130,000",Pesanan ID-20171129-234424
11/29/17 02:31 PM,SSI-D01401071-LL-RED,"Zeomila Zipper Casual Blouse (L,Red)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-387946
11/29/17 01:27 PM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp120,000","Rp120,000",Pesanan ID-20171129-266288
11/29/17 11:58 AM,SSI-D00864612-LL-NAV,"Deklia Plain Casual Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171129-277629
11/29/17 11:58 AM,SSI-D01220346-LL-SAL,"Devibav Plain Trump Blouse (L,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-277629
11/29/17 11:02 AM,SSI-D01220388-MM-SAL,"Devibav Plain Trump Blouse (M,Salem)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-328395
11/29/17 11:02 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-328395
11/29/17 09:59 AM,SSI-D01220357-SS-YEL,"Devibav Plain Trump Blouse (S,Yellow)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-992525
11/29/17 09:21 AM,SSI-D01322275-XL-WHI,"Thafqya Plain Raglan Blouse (XL,White)",1,"Rp130,000","Rp130,000",Pesanan ID-20171129-604529
11/29/17 09:15 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171129-931579
11/29/17 07:15 AM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp110,000","Rp110,000",Pesanan ID-20171129-855022
11/29/17 07:15 AM,SSI-D01401064-XL-RED,"Zeomila Zipper Casual Blouse (XL,Red)",1,"Rp120,000","Rp120,000",Pesanan ID-20171129-855022
11/29/17 06:14 AM,SSI-D01220322-MM-YEL,"Devibav Plain Trump Blouse (M,Yellow)",1,"Rp125,000","Rp125,000",Pesanan ID-20171129-695737
11/29/17 05:58 AM,SSI-D01037807-X3-BWH,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",1,"Rp110,000","Rp110,000",Pesanan ID-20171129-339503
11/29/17 05:26 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp130,000","Rp130,000",Pesanan ID-20171129-016229
11/29/17 04:02 AM,SSI-D00864661-MM-NAV,"Deklia Plain Casual Blouse (M,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171129-090073
11/29/17 04:02 AM,SSI-D01326223-MM-KHA,"Siunfhi Ethnic Trump Blouse (M,Khaki)",1,"Rp115,000","Rp115,000",Pesanan ID-20171129-090073
11/29/17 02:53 AM,SSI-D01466013-XX-BLA,"Salyara Plain Casual Big Blouse (XXL,Black)",1,"Rp120,000","Rp120,000",Pesanan ID-20171128-757232
11/28/17 11:04 PM,SSI-D01326286-LL-KHA,"Siunfhi Ethnic Trump Blouse (L,Khaki)",1,"Rp130,000","Rp130,000",Pesanan ID-20171128-856188
11/28/17 03:33 PM,SSI-D01220307-XL-SAL,"Devibav Plain Trump Blouse (XL,Salem)",1,"Rp125,000","Rp125,000",Pesanan ID-20171128-645724
11/28/17 03:33 PM,SSI-D01326299-LL-NAV,"Siunfhi Ethnic Trump Blouse (L,Navy)",1,"Rp130,000","Rp130,000",Pesanan ID-20171128-645724
